,company_id,day,employee_headcount
806,3.0,2011-03-31,1531.0
807,4.0,2011-03-31,1153.0
808,5.0,2011-03-31,985.0
809,6.0,2011-03-31,714.0
810,7.0,2011-03-31,693.0
811,8.0,2011-03-31,579.0
812,9.0,2011-03-31,530.0
813,10.0,2011-03-31,479.0
814,11.0,2011-03-31,12.0
815,12.0,2011-03-31,12.0
816,1.0,2011-04-01,4625.0
817,2.0,2011-04-01,2206.0
818,3.0,2011-04-01,1531.0
819,4.0,2011-04-01,1153.0
820,5.0,2011-04-01,985.0
821,6.0,2011-04-01,714.0
822,7.0,2011-04-01,693.0
823,8.0,2011-04-01,579.0
824,9.0,2011-04-01,530.0
825,10.0,2011-04-01,479.0
826,11.0,2011-04-01,12.0
827,12.0,2011-04-01,12.0
828,1.0,2011-04-02,4625.0
829,2.0,2011-04-02,2206.0
830,3.0,2011-04-02,1531.0
831,4.0,2011-04-02,1153.0
832,5.0,2011-04-02,985.0
833,6.0,2011-04-02,714.0
834,7.0,2011-04-02,693.0
835,8.0,2011-04-02,579.0
836,9.0,2011-04-02,530.0
837,10.0,2011-04-02,479.0
838,11.0,2011-04-02,12.0
839,12.0,2011-04-02,12.0
840,1.0,2011-04-03,4625.0
841,2.0,2011-04-03,2206.0
842,3.0,2011-04-03,1531.0
843,4.0,2011-04-03,1153.0
844,5.0,2011-04-03,985.0
845,6.0,2011-04-03,714.0
846,7.0,2011-04-03,693.0
847,8.0,2011-04-03,579.0
848,9.0,2011-04-03,530.0
849,10.0,2011-04-03,479.0
850,11.0,2011-04-03,12.0
851,12.0,2011-04-03,12.0
852,1.0,2011-04-04,4625.0
853,2.0,2011-04-04,2207.0
854,3.0,2011-04-04,1531.0
855,4.0,2011-04-04,1153.0
856,5.0,2011-04-04,985.0
857,6.0,2011-04-04,714.0
858,7.0,2011-04-04,693.0
859,8.0,2011-04-04,579.0
860,9.0,2011-04-04,530.0
861,10.0,2011-04-04,479.0
862,11.0,2011-04-04,12.0
863,12.0,2011-04-04,12.0
864,1.0,2011-04-05,4625.0
865,2.0,2011-04-05,2207.0
866,3.0,2011-04-05,1531.0
867,4.0,2011-04-05,1153.0
868,5.0,2011-04-05,985.0
869,6.0,2011-04-05,714.0
870,7.0,2011-04-05,693.0
871,8.0,2011-04-05,579.0
872,9.0,2011-04-05,530.0
873,10.0,2011-04-05,479.0
874,11.0,2011-04-05,12.0
875,12.0,2011-04-05,12.0
876,1.0,2011-04-06,4625.0
877,2.0,2011-04-06,2207.0
878,3.0,2011-04-06,1531.0
879,4.0,2011-04-06,1153.0
880,5.0,2011-04-06,985.0
881,6.0,2011-04-06,714.0
882,7.0,2011-04-06,693.0
883,8.0,2011-04-06,579.0
884,9.0,2011-04-06,530.0
885,10.0,2011-04-06,479.0
886,11.0,2011-04-06,12.0
887,12.0,2011-04-06,12.0
888,1.0,2011-04-07,4625.0
889,2.0,2011-04-07,2207.0
890,3.0,2011-04-07,1531.0
891,4.0,2011-04-07,1153.0
892,5.0,2011-04-07,985.0
893,6.0,2011-04-07,714.0
894,7.0,2011-04-07,693.0
895,8.0,2011-04-07,579.0
896,9.0,2011-04-07,530.0
897,10.0,2011-04-07,479.0
898,11.0,2011-04-07,12.0
899,12.0,2011-04-07,12.0
900,1.0,2011-04-08,4625.0
901,2.0,2011-04-08,2207.0
902,3.0,2011-04-08,1531.0
903,4.0,2011-04-08,1153.0
904,5.0,2011-04-08,985.0
905,6.0,2011-04-08,714.0
906,7.0,2011-04-08,693.0
907,8.0,2011-04-08,579.0
908,9.0,2011-04-08,530.0
909,10.0,2011-04-08,479.0
910,11.0,2011-04-08,12.0
911,12.0,2011-04-08,12.0
912,1.0,2011-04-09,4625.0
913,2.0,2011-04-09,2207.0
914,3.0,2011-04-09,1531.0
915,4.0,2011-04-09,1153.0
916,5.0,2011-04-09,985.0
917,6.0,2011-04-09,714.0
918,7.0,2011-04-09,693.0
919,8.0,2011-04-09,579.0
920,9.0,2011-04-09,530.0
921,10.0,2011-04-09,479.0
922,11.0,2011-04-09,12.0
923,12.0,2011-04-09,12.0
924,1.0,2011-04-10,4625.0
925,2.0,2011-04-10,2207.0
926,3.0,2011-04-10,1531.0
927,4.0,2011-04-10,1153.0
928,5.0,2011-04-10,985.0
929,6.0,2011-04-10,714.0
930,7.0,2011-04-10,693.0
931,8.0,2011-04-10,579.0
932,9.0,2011-04-10,530.0
933,10.0,2011-04-10,479.0
934,11.0,2011-04-10,12.0
935,12.0,2011-04-10,12.0
936,1.0,2011-04-11,4626.0
937,2.0,2011-04-11,2207.0
938,3.0,2011-04-11,1531.0
939,4.0,2011-04-11,1153.0
940,5.0,2011-04-11,985.0
941,6.0,2011-04-11,714.0
942,7.0,2011-04-11,693.0
943,8.0,2011-04-11,579.0
944,9.0,2011-04-11,530.0
945,10.0,2011-04-11,479.0
946,11.0,2011-04-11,12.0
947,12.0,2011-04-11,12.0
948,1.0,2011-04-12,4626.0
949,2.0,2011-04-12,2207.0
950,3.0,2011-04-12,1531.0
951,4.0,2011-04-12,1153.0
952,5.0,2011-04-12,985.0
953,6.0,2011-04-12,714.0
954,7.0,2011-04-12,693.0
955,8.0,2011-04-12,579.0
956,9.0,2011-04-12,530.0
957,10.0,2011-04-12,479.0
958,11.0,2011-04-12,12.0
959,12.0,2011-04-12,12.0
960,1.0,2011-04-13,4626.0
961,2.0,2011-04-13,2207.0
962,3.0,2011-04-13,1531.0
963,4.0,2011-04-13,1153.0
964,5.0,2011-04-13,985.0
965,6.0,2011-04-13,714.0
966,7.0,2011-04-13,693.0
967,8.0,2011-04-13,579.0
968,9.0,2011-04-13,530.0
969,10.0,2011-04-13,479.0
970,11.0,2011-04-13,12.0
971,12.0,2011-04-13,12.0
972,1.0,2011-04-14,4626.0
973,2.0,2011-04-14,2207.0
974,3.0,2011-04-14,1531.0
975,4.0,2011-04-14,1153.0
976,5.0,2011-04-14,985.0
977,6.0,2011-04-14,714.0
978,7.0,2011-04-14,693.0
979,8.0,2011-04-14,579.0
980,9.0,2011-04-14,530.0
981,10.0,2011-04-14,479.0
982,11.0,2011-04-14,12.0
983,12.0,2011-04-14,12.0
984,1.0,2011-04-15,4626.0
985,2.0,2011-04-15,2207.0
986,3.0,2011-04-15,1531.0
987,4.0,2011-04-15,1153.0
988,5.0,2011-04-15,985.0
989,6.0,2011-04-15,714.0
990,7.0,2011-04-15,693.0
991,8.0,2011-04-15,579.0
992,9.0,2011-04-15,530.0
993,10.0,2011-04-15,479.0
994,11.0,2011-04-15,12.0
995,12.0,2011-04-15,12.0
996,1.0,2011-04-16,4626.0
997,2.0,2011-04-16,2207.0
998,3.0,2011-04-16,1531.0
999,4.0,2011-04-16,1153.0
1000,5.0,2011-04-16,985.0
1001,6.0,2011-04-16,714.0
1002,7.0,2011-04-16,693.0
1003,8.0,2011-04-16,579.0
1004,9.0,2011-04-16,530.0
1005,10.0,2011-04-16,479.0
1006,11.0,2011-04-16,12.0
1007,12.0,2011-04-16,12.0
1008,1.0,2011-04-17,4626.0
1009,2.0,2011-04-17,2207.0
1010,3.0,2011-04-17,1531.0
1011,4.0,2011-04-17,1153.0
1012,5.0,2011-04-17,985.0
1013,6.0,2011-04-17,714.0
1014,7.0,2011-04-17,693.0
1015,8.0,2011-04-17,579.0
1016,9.0,2011-04-17,530.0
1017,10.0,2011-04-17,479.0
1018,11.0,2011-04-17,12.0
1019,12.0,2011-04-17,12.0
1020,1.0,2011-04-18,4626.0
1021,2.0,2011-04-18,2207.0
1022,3.0,2011-04-18,1532.0
1023,4.0,2011-04-18,1153.0
1024,5.0,2011-04-18,985.0
1025,6.0,2011-04-18,714.0
1026,7.0,2011-04-18,693.0
1027,8.0,2011-04-18,579.0
1028,9.0,2011-04-18,530.0
1029,10.0,2011-04-18,479.0
1030,11.0,2011-04-18,12.0
1031,12.0,2011-04-18,12.0
1032,1.0,2011-04-19,4626.0
1033,2.0,2011-04-19,2207.0
1034,3.0,2011-04-19,1532.0
1035,4.0,2011-04-19,1153.0
1036,5.0,2011-04-19,985.0
1037,6.0,2011-04-19,714.0
1038,7.0,2011-04-19,693.0
1039,8.0,2011-04-19,579.0
1040,9.0,2011-04-19,530.0
1041,10.0,2011-04-19,479.0
1042,11.0,2011-04-19,12.0
1043,12.0,2011-04-19,12.0
1044,1.0,2011-04-20,4626.0
1045,2.0,2011-04-20,2207.0
1046,3.0,2011-04-20,1532.0
1047,4.0,2011-04-20,1153.0
1048,5.0,2011-04-20,985.0
1049,6.0,2011-04-20,714.0
1050,7.0,2011-04-20,693.0
1051,8.0,2011-04-20,579.0
1052,9.0,2011-04-20,530.0
1053,10.0,2011-04-20,479.0
1054,11.0,2011-04-20,12.0
1055,12.0,2011-04-20,12.0
1056,1.0,2011-04-21,4626.0
1057,2.0,2011-04-21,2207.0
1058,3.0,2011-04-21,1532.0
1059,4.0,2011-04-21,1153.0
1060,5.0,2011-04-21,985.0
1061,6.0,2011-04-21,714.0
1062,7.0,2011-04-21,693.0
1063,8.0,2011-04-21,579.0
1064,9.0,2011-04-21,530.0
1065,10.0,2011-04-21,479.0
1066,11.0,2011-04-21,12.0
1067,12.0,2011-04-21,12.0
1068,1.0,2011-04-22,4626.0
1069,2.0,2011-04-22,2207.0
1070,3.0,2011-04-22,1532.0
1071,4.0,2011-04-22,1153.0
1072,5.0,2011-04-22,985.0
1073,6.0,2011-04-22,714.0
1074,7.0,2011-04-22,693.0
1075,8.0,2011-04-22,579.0
1076,9.0,2011-04-22,530.0
1077,10.0,2011-04-22,479.0
1078,11.0,2011-04-22,12.0
1079,12.0,2011-04-22,12.0
1080,1.0,2011-04-23,4626.0
1081,2.0,2011-04-23,2207.0
1082,3.0,2011-04-23,1532.0
1083,4.0,2011-04-23,1153.0
1084,5.0,2011-04-23,985.0
1085,6.0,2011-04-23,714.0
1086,7.0,2011-04-23,693.0
1087,8.0,2011-04-23,579.0
1088,9.0,2011-04-23,530.0
1089,10.0,2011-04-23,479.0
1090,11.0,2011-04-23,12.0
1091,12.0,2011-04-23,12.0
1092,1.0,2011-04-24,4626.0
1093,2.0,2011-04-24,2207.0
1094,3.0,2011-04-24,1532.0
1095,4.0,2011-04-24,1153.0
1096,5.0,2011-04-24,985.0
1097,6.0,2011-04-24,714.0
1098,7.0,2011-04-24,693.0
1099,8.0,2011-04-24,579.0
1100,9.0,2011-04-24,530.0
1101,10.0,2011-04-24,479.0
1102,11.0,2011-04-24,12.0
1103,12.0,2011-04-24,12.0
1104,1.0,2011-04-25,4627.0
1105,2.0,2011-04-25,2207.0
1106,3.0,2011-04-25,1532.0
1107,4.0,2011-04-25,1153.0
1108,5.0,2011-04-25,985.0
1109,6.0,2011-04-25,714.0
1110,7.0,2011-04-25,693.0
1111,8.0,2011-04-25,580.0
1112,9.0,2011-04-25,530.0
1113,10.0,2011-04-25,479.0
1114,11.0,2011-04-25,12.0
1115,12.0,2011-04-25,12.0
1116,1.0,2011-04-26,4627.0
1117,2.0,2011-04-26,2207.0
1118,3.0,2011-04-26,1532.0
1119,4.0,2011-04-26,1153.0
1120,5.0,2011-04-26,985.0
1121,6.0,2011-04-26,714.0
1122,7.0,2011-04-26,693.0
1123,8.0,2011-04-26,580.0
1124,9.0,2011-04-26,530.0
1125,10.0,2011-04-26,479.0
1126,11.0,2011-04-26,12.0
1127,12.0,2011-04-26,12.0
1128,1.0,2011-04-27,4628.0
1129,2.0,2011-04-27,2207.0
1130,3.0,2011-04-27,1532.0
1131,4.0,2011-04-27,1153.0
1132,5.0,2011-04-27,985.0
1133,6.0,2011-04-27,714.0
1134,7.0,2011-04-27,693.0
1135,8.0,2011-04-27,580.0
1136,9.0,2011-04-27,530.0
1137,10.0,2011-04-27,479.0
1138,11.0,2011-04-27,12.0
1139,12.0,2011-04-27,12.0
1140,1.0,2011-04-28,4628.0
1141,2.0,2011-04-28,2207.0
1142,3.0,2011-04-28,1532.0
1143,4.0,2011-04-28,1153.0
1144,5.0,2011-04-28,985.0
1145,6.0,2011-04-28,714.0
1146,7.0,2011-04-28,693.0
1147,8.0,2011-04-28,580.0
1148,9.0,2011-04-28,530.0
1149,10.0,2011-04-28,479.0
1150,11.0,2011-04-28,12.0
1151,12.0,2011-04-28,12.0
1152,1.0,2011-04-29,4628.0
1153,2.0,2011-04-29,2207.0
1154,3.0,2011-04-29,1532.0
1155,4.0,2011-04-29,1153.0
1156,5.0,2011-04-29,985.0
1157,6.0,2011-04-29,714.0
1158,7.0,2011-04-29,693.0
1159,8.0,2011-04-29,580.0
1160,9.0,2011-04-29,530.0
1161,10.0,2011-04-29,479.0
1162,11.0,2011-04-29,12.0
1163,12.0,2011-04-29,12.0
1164,1.0,2011-04-30,4628.0
1165,2.0,2011-04-30,2207.0
1166,3.0,2011-04-30,1532.0
1167,4.0,2011-04-30,1153.0
1168,5.0,2011-04-30,985.0
1169,6.0,2011-04-30,714.0
1170,7.0,2011-04-30,693.0
1171,8.0,2011-04-30,580.0
1172,9.0,2011-04-30,530.0
1173,10.0,2011-04-30,479.0
1174,11.0,2011-04-30,12.0
1175,12.0,2011-04-30,12.0
1176,1.0,2011-05-01,4628.0
1177,2.0,2011-05-01,2207.0
1178,3.0,2011-05-01,1532.0
1179,4.0,2011-05-01,1153.0
1180,5.0,2011-05-01,985.0
1181,6.0,2011-05-01,714.0
1182,7.0,2011-05-01,693.0
1183,8.0,2011-05-01,580.0
1184,9.0,2011-05-01,530.0
1185,10.0,2011-05-01,479.0
1186,11.0,2011-05-01,12.0
1187,12.0,2011-05-01,12.0
1188,1.0,2011-05-02,4628.0
1189,2.0,2011-05-02,2207.0
1190,3.0,2011-05-02,1532.0
1191,4.0,2011-05-02,1153.0
1192,5.0,2011-05-02,986.0
1193,6.0,2011-05-02,714.0
1194,7.0,2011-05-02,693.0
1195,8.0,2011-05-02,580.0
1196,9.0,2011-05-02,530.0
1197,10.0,2011-05-02,479.0
1198,11.0,2011-05-02,12.0
1199,12.0,2011-05-02,12.0
1200,1.0,2011-05-03,4628.0
1201,2.0,2011-05-03,2207.0
1202,3.0,2011-05-03,1532.0
1203,4.0,2011-05-03,1153.0
1204,5.0,2011-05-03,986.0
1205,6.0,2011-05-03,714.0
1206,7.0,2011-05-03,693.0
1207,8.0,2011-05-03,580.0
1208,9.0,2011-05-03,530.0
1209,10.0,2011-05-03,479.0
1210,11.0,2011-05-03,12.0
1211,12.0,2011-05-03,12.0
1212,1.0,2011-05-04,4628.0
1213,2.0,2011-05-04,2207.0
1214,3.0,2011-05-04,1532.0
1215,4.0,2011-05-04,1153.0
1216,5.0,2011-05-04,986.0
1217,6.0,2011-05-04,714.0
1218,7.0,2011-05-04,693.0
1219,8.0,2011-05-04,580.0
1220,9.0,2011-05-04,530.0
1221,10.0,2011-05-04,479.0
1222,11.0,2011-05-04,12.0
1223,12.0,2011-05-04,12.0
1224,1.0,2011-05-05,4628.0
1225,2.0,2011-05-05,2207.0
1226,3.0,2011-05-05,1532.0
1227,4.0,2011-05-05,1153.0
1228,5.0,2011-05-05,986.0
1229,6.0,2011-05-05,714.0
1230,7.0,2011-05-05,693.0
1231,8.0,2011-05-05,580.0
1232,9.0,2011-05-05,530.0
1233,10.0,2011-05-05,479.0
1234,11.0,2011-05-05,12.0
1235,12.0,2011-05-05,12.0
1236,1.0,2011-05-06,4628.0
1237,2.0,2011-05-06,2207.0
1238,3.0,2011-05-06,1532.0
1239,4.0,2011-05-06,1153.0
1240,5.0,2011-05-06,986.0
1241,6.0,2011-05-06,714.0
1242,7.0,2011-05-06,693.0
1243,8.0,2011-05-06,580.0
1244,9.0,2011-05-06,530.0
1245,10.0,2011-05-06,479.0
1246,11.0,2011-05-06,12.0
1247,12.0,2011-05-06,12.0
1248,1.0,2011-05-07,4628.0
1249,2.0,2011-05-07,2207.0
1250,3.0,2011-05-07,1532.0
1251,4.0,2011-05-07,1153.0
1252,5.0,2011-05-07,986.0
1253,6.0,2011-05-07,714.0
1254,7.0,2011-05-07,693.0
1255,8.0,2011-05-07,580.0
1256,9.0,2011-05-07,530.0
1257,10.0,2011-05-07,479.0
1258,11.0,2011-05-07,12.0
1259,12.0,2011-05-07,12.0
1260,1.0,2011-05-08,4628.0
1261,2.0,2011-05-08,2207.0
1262,3.0,2011-05-08,1532.0
1263,4.0,2011-05-08,1153.0
1264,5.0,2011-05-08,986.0
1265,6.0,2011-05-08,714.0
1266,7.0,2011-05-08,693.0
1267,8.0,2011-05-08,580.0
1268,9.0,2011-05-08,530.0
1269,10.0,2011-05-08,479.0
1270,11.0,2011-05-08,12.0
1271,12.0,2011-05-08,12.0
1272,1.0,2011-05-09,4628.0
1273,2.0,2011-05-09,2207.0
1274,3.0,2011-05-09,1532.0
1275,4.0,2011-05-09,1153.0
1276,5.0,2011-05-09,986.0
1277,6.0,2011-05-09,714.0
1278,7.0,2011-05-09,693.0
1279,8.0,2011-05-09,580.0
1280,9.0,2011-05-09,530.0
1281,10.0,2011-05-09,479.0
1282,11.0,2011-05-09,12.0
1283,12.0,2011-05-09,12.0
1284,1.0,2011-05-10,4628.0
1285,2.0,2011-05-10,2207.0
1286,3.0,2011-05-10,1532.0
1287,4.0,2011-05-10,1153.0
1288,5.0,2011-05-10,986.0
1289,6.0,2011-05-10,714.0
1290,7.0,2011-05-10,693.0
1291,8.0,2011-05-10,580.0
1292,9.0,2011-05-10,530.0
1293,10.0,2011-05-10,479.0
1294,11.0,2011-05-10,12.0
1295,12.0,2011-05-10,12.0
1296,1.0,2011-05-11,4628.0
1297,2.0,2011-05-11,2207.0
1298,3.0,2011-05-11,1532.0
1299,4.0,2011-05-11,1153.0
1300,5.0,2011-05-11,986.0
1301,6.0,2011-05-11,714.0
1302,7.0,2011-05-11,693.0
1303,8.0,2011-05-11,580.0
1304,9.0,2011-05-11,530.0
1305,10.0,2011-05-11,479.0
1306,11.0,2011-05-11,12.0
1307,12.0,2011-05-11,12.0
1308,1.0,2011-05-12,4628.0
1309,2.0,2011-05-12,2207.0
1310,3.0,2011-05-12,1532.0
1311,4.0,2011-05-12,1153.0
1312,5.0,2011-05-12,986.0
1313,6.0,2011-05-12,714.0
1314,7.0,2011-05-12,693.0
1315,8.0,2011-05-12,580.0
1316,9.0,2011-05-12,530.0
1317,10.0,2011-05-12,479.0
1318,11.0,2011-05-12,12.0
1319,12.0,2011-05-12,12.0
1320,1.0,2011-05-13,4628.0
1321,2.0,2011-05-13,2207.0
1322,3.0,2011-05-13,1532.0
1323,4.0,2011-05-13,1153.0
1324,5.0,2011-05-13,986.0
1325,6.0,2011-05-13,714.0
1326,7.0,2011-05-13,693.0
1327,8.0,2011-05-13,580.0
1328,9.0,2011-05-13,530.0
1329,10.0,2011-05-13,479.0
1330,11.0,2011-05-13,12.0
1331,12.0,2011-05-13,12.0
1332,1.0,2011-05-14,4628.0
1333,2.0,2011-05-14,2207.0
1334,3.0,2011-05-14,1532.0
1335,4.0,2011-05-14,1153.0
1336,5.0,2011-05-14,986.0
1337,6.0,2011-05-14,714.0
1338,7.0,2011-05-14,693.0
1339,8.0,2011-05-14,580.0
1340,9.0,2011-05-14,530.0
1341,10.0,2011-05-14,479.0
1342,11.0,2011-05-14,12.0
1343,12.0,2011-05-14,12.0
1344,1.0,2011-05-15,4628.0
1345,2.0,2011-05-15,2207.0
1346,3.0,2011-05-15,1532.0
1347,4.0,2011-05-15,1153.0
1348,5.0,2011-05-15,986.0
1349,6.0,2011-05-15,714.0
1350,7.0,2011-05-15,693.0
1351,8.0,2011-05-15,580.0
1352,9.0,2011-05-15,530.0
1353,10.0,2011-05-15,479.0
1354,11.0,2011-05-15,12.0
1355,12.0,2011-05-15,12.0
1356,1.0,2011-05-16,4630.0
1357,2.0,2011-05-16,2207.0
1358,3.0,2011-05-16,1532.0
1359,4.0,2011-05-16,1153.0
1360,5.0,2011-05-16,986.0
1361,6.0,2011-05-16,714.0
1362,7.0,2011-05-16,694.0
1363,8.0,2011-05-16,580.0
1364,9.0,2011-05-16,530.0
1365,10.0,2011-05-16,479.0
1366,11.0,2011-05-16,12.0
1367,12.0,2011-05-16,12.0
1368,1.0,2011-05-17,4630.0
1369,2.0,2011-05-17,2207.0
1370,3.0,2011-05-17,1532.0
1371,4.0,2011-05-17,1153.0
1372,5.0,2011-05-17,986.0
1373,6.0,2011-05-17,714.0
1374,7.0,2011-05-17,694.0
1375,8.0,2011-05-17,580.0
1376,9.0,2011-05-17,530.0
1377,10.0,2011-05-17,479.0
1378,11.0,2011-05-17,12.0
1379,12.0,2011-05-17,12.0
1380,1.0,2011-05-18,4630.0
1381,2.0,2011-05-18,2207.0
1382,3.0,2011-05-18,1532.0
1383,4.0,2011-05-18,1153.0
1384,5.0,2011-05-18,986.0
1385,6.0,2011-05-18,714.0
1386,7.0,2011-05-18,694.0
1387,8.0,2011-05-18,580.0
1388,9.0,2011-05-18,530.0
1389,10.0,2011-05-18,479.0
1390,11.0,2011-05-18,12.0
1391,12.0,2011-05-18,12.0
1392,1.0,2011-05-19,4630.0
1393,2.0,2011-05-19,2207.0
1394,3.0,2011-05-19,1532.0
1395,4.0,2011-05-19,1153.0
1396,5.0,2011-05-19,986.0
1397,6.0,2011-05-19,714.0
1398,7.0,2011-05-19,694.0
1399,8.0,2011-05-19,580.0
1400,9.0,2011-05-19,530.0
1401,10.0,2011-05-19,479.0
1402,11.0,2011-05-19,12.0
1403,12.0,2011-05-19,12.0
1404,1.0,2011-05-20,4630.0
1405,2.0,2011-05-20,2207.0
1406,3.0,2011-05-20,1532.0
1407,4.0,2011-05-20,1153.0
1408,5.0,2011-05-20,986.0
1409,6.0,2011-05-20,714.0
1410,7.0,2011-05-20,694.0
1411,8.0,2011-05-20,580.0
1412,9.0,2011-05-20,530.0
1413,10.0,2011-05-20,479.0
1414,11.0,2011-05-20,12.0
1415,12.0,2011-05-20,12.0
1416,1.0,2011-05-21,4630.0
1417,2.0,2011-05-21,2207.0
1418,3.0,2011-05-21,1532.0
1419,4.0,2011-05-21,1153.0
1420,5.0,2011-05-21,986.0
1421,6.0,2011-05-21,714.0
1422,7.0,2011-05-21,694.0
1423,8.0,2011-05-21,580.0
1424,9.0,2011-05-21,530.0
1425,10.0,2011-05-21,479.0
1426,11.0,2011-05-21,12.0
1427,12.0,2011-05-21,12.0
1428,1.0,2011-05-22,4630.0
1429,2.0,2011-05-22,2207.0
1430,3.0,2011-05-22,1532.0
1431,4.0,2011-05-22,1153.0
1432,5.0,2011-05-22,986.0
1433,6.0,2011-05-22,714.0
1434,7.0,2011-05-22,694.0
1435,8.0,2011-05-22,580.0
1436,9.0,2011-05-22,530.0
1437,10.0,2011-05-22,479.0
1438,11.0,2011-05-22,12.0
1439,12.0,2011-05-22,12.0
1440,1.0,2011-05-23,4632.0
1441,2.0,2011-05-23,2208.0
1442,3.0,2011-05-23,1532.0
1443,4.0,2011-05-23,1154.0
1444,5.0,2011-05-23,986.0
1445,6.0,2011-05-23,714.0
1446,7.0,2011-05-23,694.0
1447,8.0,2011-05-23,580.0
1448,9.0,2011-05-23,530.0
1449,10.0,2011-05-23,480.0
1450,11.0,2011-05-23,12.0
1451,12.0,2011-05-23,12.0
1452,1.0,2011-05-24,4632.0
1453,2.0,2011-05-24,2208.0
1454,3.0,2011-05-24,1532.0
1455,4.0,2011-05-24,1154.0
1456,5.0,2011-05-24,986.0
1457,6.0,2011-05-24,714.0
1458,7.0,2011-05-24,694.0
1459,8.0,2011-05-24,580.0
1460,9.0,2011-05-24,530.0
1461,10.0,2011-05-24,480.0
1462,11.0,2011-05-24,12.0
1463,12.0,2011-05-24,12.0
1464,1.0,2011-05-25,4632.0
1465,2.0,2011-05-25,2208.0
1466,3.0,2011-05-25,1532.0
1467,4.0,2011-05-25,1154.0
1468,5.0,2011-05-25,986.0
1469,6.0,2011-05-25,714.0
1470,7.0,2011-05-25,694.0
1471,8.0,2011-05-25,580.0
1472,9.0,2011-05-25,530.0
1473,10.0,2011-05-25,480.0
1474,11.0,2011-05-25,12.0
1475,12.0,2011-05-25,12.0
1476,1.0,2011-05-26,4632.0
1477,2.0,2011-05-26,2208.0
1478,3.0,2011-05-26,1532.0
1479,4.0,2011-05-26,1154.0
1480,5.0,2011-05-26,986.0
1481,6.0,2011-05-26,714.0
1482,7.0,2011-05-26,694.0
1483,8.0,2011-05-26,580.0
1484,9.0,2011-05-26,530.0
1485,10.0,2011-05-26,480.0
1486,11.0,2011-05-26,12.0
1487,12.0,2011-05-26,12.0
1488,1.0,2011-05-27,4632.0
1489,2.0,2011-05-27,2208.0
1490,3.0,2011-05-27,1532.0
1491,4.0,2011-05-27,1154.0
1492,5.0,2011-05-27,986.0
1493,6.0,2011-05-27,714.0
1494,7.0,2011-05-27,694.0
1495,8.0,2011-05-27,580.0
1496,9.0,2011-05-27,530.0
1497,10.0,2011-05-27,480.0
1498,11.0,2011-05-27,12.0
1499,12.0,2011-05-27,12.0
1500,1.0,2011-05-28,4632.0
1501,2.0,2011-05-28,2208.0
1502,3.0,2011-05-28,1532.0
1503,4.0,2011-05-28,1154.0
1504,5.0,2011-05-28,986.0
1505,6.0,2011-05-28,714.0
1506,7.0,2011-05-28,694.0
1507,8.0,2011-05-28,580.0
1508,9.0,2011-05-28,530.0
1509,10.0,2011-05-28,480.0
1510,11.0,2011-05-28,12.0
1511,12.0,2011-05-28,12.0
1512,1.0,2011-05-29,4632.0
1513,2.0,2011-05-29,2208.0
1514,3.0,2011-05-29,1532.0
1515,4.0,2011-05-29,1154.0
1516,5.0,2011-05-29,986.0
1517,6.0,2011-05-29,714.0
1518,7.0,2011-05-29,694.0
1519,8.0,2011-05-29,580.0
1520,9.0,2011-05-29,530.0
1521,10.0,2011-05-29,480.0
1522,11.0,2011-05-29,12.0
1523,12.0,2011-05-29,12.0
1524,1.0,2011-05-30,4632.0
1525,2.0,2011-05-30,2208.0
1526,3.0,2011-05-30,1532.0
1527,4.0,2011-05-30,1154.0
1528,5.0,2011-05-30,986.0
1529,6.0,2011-05-30,714.0
1530,7.0,2011-05-30,694.0
1531,8.0,2011-05-30,580.0
1532,9.0,2011-05-30,530.0
1533,10.0,2011-05-30,480.0
1534,11.0,2011-05-30,12.0
1535,12.0,2011-05-30,12.0
1536,1.0,2011-05-31,4632.0
1537,2.0,2011-05-31,2208.0
1538,3.0,2011-05-31,1532.0
1539,4.0,2011-05-31,1155.0
1540,5.0,2011-05-31,987.0
1541,6.0,2011-05-31,714.0
1542,7.0,2011-05-31,695.0
1543,8.0,2011-05-31,580.0
1544,9.0,2011-05-31,530.0
1545,10.0,2011-05-31,480.0
1546,11.0,2011-05-31,12.0
1547,12.0,2011-05-31,12.0
1548,1.0,2011-06-01,4632.0
1549,2.0,2011-06-01,2208.0
1550,3.0,2011-06-01,1532.0
1551,4.0,2011-06-01,1155.0
1552,5.0,2011-06-01,987.0
1553,6.0,2011-06-01,714.0
1554,7.0,2011-06-01,695.0
1555,8.0,2011-06-01,580.0
1556,9.0,2011-06-01,530.0
1557,10.0,2011-06-01,480.0
1558,11.0,2011-06-01,12.0
1559,12.0,2011-06-01,12.0
1560,1.0,2011-06-02,4632.0
1561,2.0,2011-06-02,2208.0
1562,3.0,2011-06-02,1532.0
1563,4.0,2011-06-02,1155.0
1564,5.0,2011-06-02,987.0
1565,6.0,2011-06-02,714.0
1566,7.0,2011-06-02,695.0
1567,8.0,2011-06-02,580.0
1568,9.0,2011-06-02,530.0
1569,10.0,2011-06-02,480.0
1570,11.0,2011-06-02,12.0
1571,12.0,2011-06-02,12.0
1572,1.0,2011-06-03,4632.0
1573,2.0,2011-06-03,2208.0
1574,3.0,2011-06-03,1532.0
1575,4.0,2011-06-03,1155.0
1576,5.0,2011-06-03,987.0
1577,6.0,2011-06-03,714.0
1578,7.0,2011-06-03,695.0
